Episode	Accumulated Reward	Length	Steps
10245	-2	4	42897
10246	-2	4	42901
10247	-2	4	42905
10248	-2	4	42909
10249	-2	4	42913
10250	-2	4	42917
10251	-2	4	42921
10252	-2	4	42925
10253	-2	4	42929
10254	-2	4	42933
10255	-2	4	42937
10256	-2	4	42941
10257	-2	4	42945
10258	-2	4	42949
10259	-2	4	42953
10260	-2	4	42957
10261	-2	4	42961
10262	-4	6	42967
10263	-2	4	42971
10264	-2	4	42975
10265	-2	4	42979
10266	-2	4	42983
10267	-2	4	42987
10268	-2	4	42991
10269	-2	4	42995
10270	-2	4	42999
10271	-2	4	43003
10272	-2	4	43007
10273	-2	4	43011
10274	-2	4	43015
10275	-2	4	43019
10276	-2	4	43023
10277	-2	4	43027
10278	-2	4	43031
10279	-2	4	43035
10280	-2	4	43039
10281	-2	4	43043
10282	-2	4	43047
10283	-2	4	43051
10284	-2	4	43055
10285	-2	4	43059
10286	-2	4	43063
10287	-2	4	43067
10288	-2	4	43071
10289	-2	4	43075
10290	-2	4	43079
10291	-2	4	43083
10292	-4	6	43089
10293	-2	4	43093
10294	-2	4	43097
10295	-2	4	43101
10296	-2	4	43105
10297	-2	4	43109
10298	-3	5	43114
10299	-2	4	43118
10300	-6	8	43126
10301	-2	4	43130
10302	-2	4	43134
10303	-2	4	43138
10304	-2	4	43142
10305	-2	4	43146
10306	-2	4	43150
10307	-2	4	43154
10308	-2	4	43158
10309	-2	4	43162
10310	-2	4	43166
10311	-2	4	43170
10312	-2	4	43174
10313	-2	4	43178
10314	-2	4	43182
10315	-4	6	43188
10316	-2	4	43192
10317	-2	4	43196
10318	-2	4	43200
10319	-2	4	43204
10320	-2	4	43208
10321	-2	4	43212
10322	-2	4	43216
10323	-2	4	43220
10324	-2	4	43224
10325	-2	4	43228
10326	-2	4	43232
10327	-2	4	43236
10328	-2	4	43240
10329	-2	4	43244
10330	-2	4	43248
10331	-2	4	43252
10332	-2	4	43256
10333	-2	4	43260
10334	-2	4	43264
10335	-2	4	43268
10336	-4	6	43274
10337	-2	4	43278
10338	-2	4	43282
10339	-2	4	43286
10340	-2	4	43290
10341	-2	4	43294
10342	-2	4	43298
10343	-2	4	43302
10344	-2	4	43306
10345	-2	4	43310
10346	-2	4	43314
10347	-2	4	43318
10348	-2	4	43322
10349	-2	4	43326
10350	-2	4	43330
10351	-2	4	43334
10352	-2	4	43338
10353	-2	4	43342
10354	-2	4	43346
10355	-2	4	43350
10356	-2	4	43354
10357	-2	4	43358
10358	-2	4	43362
10359	-4	6	43368
10360	-2	4	43372
10361	-2	4	43376
10362	-4	6	43382
10363	-2	4	43386
10364	-2	4	43390
10365	-2	4	43394
10366	-2	4	43398
10367	-2	4	43402
10368	-2	4	43406
10369	-2	4	43410
10370	-2	4	43414
10371	-2	4	43418
10372	-2	4	43422
10373	-2	4	43426
10374	-2	4	43430
10375	-2	4	43434
10376	-2	4	43438
10377	-2	4	43442
10378	-4	6	43448
10379	-2	4	43452
10380	-4	6	43458
10381	-2	4	43462
10382	-2	4	43466
10383	-2	4	43470
10384	-2	4	43474
10385	-2	4	43478
10386	-2	4	43482
10387	-2	4	43486
10388	-2	4	43490
10389	-2	4	43494
10390	-2	4	43498
10391	-2	4	43502
10392	-2	4	43506
10393	-2	4	43510
10394	-2	4	43514
10395	-2	4	43518
10396	-2	4	43522
10397	-2	4	43526
10398	-2	4	43530
10399	-2	4	43534
10400	-2	4	43538
10401	-2	4	43542
10402	-2	4	43546
10403	-2	4	43550
10404	-3	5	43555
10405	-2	4	43559
10406	-2	4	43563
10407	-2	4	43567
10408	-2	4	43571
10409	-2	4	43575
10410	-2	4	43579
10411	-2	4	43583
10412	-2	4	43587
10413	-2	4	43591
10414	-2	4	43595
10415	-2	4	43599
10416	-3	5	43604
10417	-2	4	43608
10418	-2	4	43612
10419	-2	4	43616
10420	-2	4	43620
10421	-2	4	43624
10422	-4	6	43630
10423	-2	4	43634
10424	-4	6	43640
10425	-2	4	43644
10426	-2	4	43648
10427	-2	4	43652
10428	-2	4	43656
10429	-2	4	43660
10430	-2	4	43664
10431	-2	4	43668
10432	-2	4	43672
10433	-2	4	43676
10434	-2	4	43680
10435	-4	6	43686
10436	-2	4	43690
10437	-2	4	43694
10438	-4	6	43700
10439	-2	4	43704
10440	-2	4	43708
10441	-2	4	43712
10442	-2	4	43716
10443	-2	4	43720
10444	-4	6	43726
10445	-2	4	43730
10446	-2	4	43734
10447	-2	4	43738
10448	-2	4	43742
10449	-2	4	43746
10450	-2	4	43750
10451	-2	4	43754
10452	-2	4	43758
10453	-2	4	43762
10454	-2	4	43766
10455	-2	4	43770
10456	-2	4	43774
10457	-2	4	43778
10458	-2	4	43782
10459	-2	4	43786
10460	-4	6	43792
10461	-2	4	43796
10462	-2	4	43800
10463	-2	4	43804
10464	-2	4	43808
10465	-2	4	43812
10466	-2	4	43816
10467	-2	4	43820
10468	-2	4	43824
10469	-2	4	43828
10470	-2	4	43832
10471	-2	4	43836
10472	-2	4	43840
10473	-2	4	43844
10474	-2	4	43848
10475	-2	4	43852
10476	-2	4	43856
10477	-6	8	43864
10478	-2	4	43868
10479	-2	4	43872
10480	-2	4	43876
10481	-2	4	43880
10482	-2	4	43884
10483	-2	4	43888
10484	-2	4	43892
10485	-2	4	43896
10486	-2	4	43900
10487	-2	4	43904
10488	-2	4	43908
10489	-2	4	43912
10490	-5	7	43919
10491	-2	4	43923
10492	-2	4	43927
10493	-2	4	43931
10494	-2	4	43935
10495	-2	4	43939
10496	-2	4	43943
10497	-2	4	43947
10498	-2	4	43951
10499	-2	4	43955
10500	-2	4	43959
10501	-6	8	43967
10502	-2	4	43971
10503	-2	4	43975
10504	-2	4	43979
10505	-2	4	43983
10506	-2	4	43987
10507	-2	4	43991
10508	-2	4	43995
10509	-2	4	43999
10510	-2	4	44003
10511	-2	4	44007
10512	-2	4	44011
10513	-2	4	44015
10514	-2	4	44019
10515	-2	4	44023
10516	-2	4	44027
10517	-2	4	44031
10518	-2	4	44035
10519	-2	4	44039
10520	-2	4	44043
10521	-2	4	44047
10522	-2	4	44051
10523	-2	4	44055
10524	-2	4	44059
10525	-2	4	44063
10526	-2	4	44067
10527	-2	4	44071
10528	-2	4	44075
10529	-2	4	44079
10530	-2	4	44083
10531	-2	4	44087
10532	-2	4	44091
10533	-2	4	44095
10534	-2	4	44099
10535	-2	4	44103
10536	-2	4	44107
10537	-2	4	44111
10538	-2	4	44115
10539	-2	4	44119
10540	-2	4	44123
10541	-2	4	44127
10542	-2	4	44131
10543	-2	4	44135
10544	-2	4	44139
10545	-2	4	44143
10546	-2	4	44147
10547	-2	4	44151
10548	-2	4	44155
10549	-2	4	44159
10550	-2	4	44163
10551	-6	8	44171
10552	-2	4	44175
10553	-2	4	44179
10554	-2	4	44183
10555	-2	4	44187
10556	-2	4	44191
10557	-2	4	44195
10558	-2	4	44199
10559	-2	4	44203
10560	-2	4	44207
10561	-3	5	44212
10562	-2	4	44216
10563	-2	4	44220
10564	-2	4	44224
10565	-2	4	44228
10566	-2	4	44232
10567	-4	6	44238
10568	-2	4	44242
10569	-2	4	44246
10570	-2	4	44250
10571	-2	4	44254
10572	-2	4	44258
10573	-2	4	44262
10574	-2	4	44266
10575	-2	4	44270
10576	-3	5	44275
10577	-2	4	44279
10578	-2	4	44283
10579	-2	4	44287
10580	-2	4	44291
10581	-2	4	44295
10582	-2	4	44299
10583	-2	4	44303
10584	-2	4	44307
10585	-2	4	44311
10586	-2	4	44315
10587	-3	5	44320
10588	-2	4	44324
10589	-2	4	44328
10590	-2	4	44332
10591	-2	4	44336
10592	-2	4	44340
10593	-2	4	44344
10594	-2	4	44348
10595	-2	4	44352
10596	-2	4	44356
10597	-2	4	44360
10598	-2	4	44364
10599	-2	4	44368
10600	-4	6	44374
10601	-2	4	44378
10602	-2	4	44382
10603	-2	4	44386
10604	-2	4	44390
10605	-2	4	44394
10606	-2	4	44398
10607	-2	4	44402
10608	-2	4	44406
10609	-2	4	44410
10610	-2	4	44414
10611	-4	6	44420
10612	-2	4	44424
10613	-2	4	44428
10614	-2	4	44432
10615	-2	4	44436
10616	-2	4	44440
10617	-2	4	44444
10618	-2	4	44448
10619	-2	4	44452
10620	-2	4	44456
10621	-2	4	44460
10622	-2	4	44464
10623	-2	4	44468
10624	-2	4	44472
10625	-3	5	44477
10626	-2	4	44481
10627	-2	4	44485
10628	-2	4	44489
10629	-2	4	44493
10630	-2	4	44497
10631	-4	6	44503
10632	-2	4	44507
10633	-2	4	44511
10634	-2	4	44515
10635	-2	4	44519
10636	-2	4	44523
10637	-2	4	44527
10638	-2	4	44531
10639	-2	4	44535
10640	-2	4	44539
10641	-2	4	44543
10642	-2	4	44547
10643	-2	4	44551
10644	-2	4	44555
10645	-2	4	44559
10646	-2	4	44563
10647	-2	4	44567
10648	-2	4	44571
10649	-2	4	44575
10650	-2	4	44579
10651	-4	6	44585
10652	-2	4	44589
10653	-2	4	44593
10654	-2	4	44597
10655	-2	4	44601
10656	-2	4	44605
10657	-2	4	44609
10658	-3	5	44614
10659	-2	4	44618
10660	-2	4	44622
10661	-2	4	44626
10662	-2	4	44630
10663	-2	4	44634
10664	-2	4	44638
10665	-2	4	44642
10666	-2	4	44646
10667	-2	4	44650
10668	-2	4	44654
10669	-2	4	44658
10670	-2	4	44662
10671	-2	4	44666
10672	-2	4	44670
10673	-2	4	44674
10674	-2	4	44678
10675	-2	4	44682
10676	-2	4	44686
10677	-2	4	44690
10678	-2	4	44694
10679	-2	4	44698
10680	-4	6	44704
10681	-2	4	44708
10682	-2	4	44712
10683	-2	4	44716
10684	-2	4	44720
10685	-2	4	44724
10686	-2	4	44728
10687	-2	4	44732
10688	-2	4	44736
10689	-2	4	44740
10690	-2	4	44744
10691	-2	4	44748
10692	-2	4	44752
10693	-2	4	44756
10694	-2	4	44760
10695	-2	4	44764
10696	-2	4	44768
10697	-2	4	44772
10698	-4	6	44778
10699	-2	4	44782
10700	-2	4	44786
10701	-2	4	44790
10702	-2	4	44794
10703	-2	4	44798
10704	-2	4	44802
10705	-2	4	44806
10706	-2	4	44810
10707	-2	4	44814
10708	-2	4	44818
10709	-2	4	44822
10710	-2	4	44826
10711	-2	4	44830
10712	-2	4	44834
10713	-2	4	44838
10714	-2	4	44842
10715	-3	5	44847
10716	-2	4	44851
10717	-2	4	44855
10718	-2	4	44859
10719	-2	4	44863
10720	-2	4	44867
10721	-2	4	44871
10722	-3	5	44876
10723	-2	4	44880
10724	-2	4	44884
10725	-2	4	44888
10726	-2	4	44892
10727	-3	5	44897
10728	-2	4	44901
10729	-3	5	44906
10730	-2	4	44910
10731	-2	4	44914
10732	-4	6	44920
10733	-4	6	44926
10734	-2	4	44930
10735	-2	4	44934
10736	-2	4	44938
10737	-2	4	44942
10738	-2	4	44946
10739	-2	4	44950
10740	-2	4	44954
10741	-2	4	44958
10742	-2	4	44962
10743	-2	4	44966
10744	-2	4	44970
10745	-2	4	44974
10746	-2	4	44978
10747	-2	4	44982
10748	-2	4	44986
10749	-2	4	44990
10750	-2	4	44994
10751	-2	4	44998
10752	-2	4	45002
10753	-2	4	45006
10754	-2	4	45010
10755	-2	4	45014
10756	-2	4	45018
10757	-2	4	45022
10758	-2	4	45026
10759	-2	4	45030
10760	-2	4	45034
10761	-2	4	45038
10762	-4	6	45044
10763	-2	4	45048
10764	-2	4	45052
10765	-2	4	45056
10766	-2	4	45060
10767	-2	4	45064
10768	-3	5	45069
10769	-2	4	45073
10770	-4	6	45079
10771	-2	4	45083
10772	-2	4	45087
10773	-2	4	45091
10774	-2	4	45095
10775	-2	4	45099
10776	-4	6	45105
10777	-2	4	45109
10778	-2	4	45113
10779	-2	4	45117
10780	-2	4	45121
10781	-2	4	45125
10782	-2	4	45129
10783	-2	4	45133
10784	-2	4	45137
10785	-4	6	45143
10786	-2	4	45147
10787	-2	4	45151
10788	-2	4	45155
10789	-2	4	45159
10790	-2	4	45163
10791	-4	6	45169
10792	-2	4	45173
10793	-2	4	45177
10794	-2	4	45181
10795	-2	4	45185
10796	-2	4	45189
10797	-2	4	45193
10798	-2	4	45197
10799	-2	4	45201
10800	-2	4	45205
10801	-2	4	45209
10802	-2	4	45213
10803	-2	4	45217
10804	-2	4	45221
10805	-2	4	45225
10806	-2	4	45229
10807	-2	4	45233
10808	-2	4	45237
10809	-2	4	45241
10810	-2	4	45245
10811	-2	4	45249
10812	-2	4	45253
10813	-2	4	45257
10814	-2	4	45261
10815	-2	4	45265
10816	-2	4	45269
10817	-2	4	45273
10818	-2	4	45277
10819	-4	6	45283
10820	-2	4	45287
10821	-2	4	45291
10822	-2	4	45295
10823	-2	4	45299
10824	-2	4	45303
10825	-2	4	45307
10826	-2	4	45311
10827	-2	4	45315
10828	-2	4	45319
10829	-2	4	45323
10830	-2	4	45327
10831	-2	4	45331
10832	-2	4	45335
10833	-2	4	45339
10834	-4	6	45345
10835	-2	4	45349
10836	-2	4	45353
10837	-4	6	45359
10838	-2	4	45363
10839	-2	4	45367
10840	-2	4	45371
10841	-2	4	45375
10842	-2	4	45379
10843	-2	4	45383
10844	-2	4	45387
10845	-3	5	45392
10846	-2	4	45396
10847	-4	6	45402
10848	-2	4	45406
10849	-2	4	45410
10850	-2	4	45414
10851	-2	4	45418
10852	-2	4	45422
10853	-2	4	45426
10854	-2	4	45430
10855	-2	4	45434
10856	-2	4	45438
10857	-2	4	45442
10858	-2	4	45446
10859	-2	4	45450
10860	-2	4	45454
10861	-2	4	45458
10862	-2	4	45462
10863	-2	4	45466
10864	-2	4	45470
10865	-2	4	45474
10866	-2	4	45478
10867	-4	6	45484
10868	-2	4	45488
10869	-2	4	45492
10870	-2	4	45496
10871	-2	4	45500
10872	-2	4	45504
10873	-2	4	45508
10874	-2	4	45512
10875	-2	4	45516
10876	-2	4	45520
10877	-2	4	45524
10878	-2	4	45528
10879	-2	4	45532
10880	-2	4	45536
10881	-2	4	45540
10882	-2	4	45544
10883	-2	4	45548
10884	-2	4	45552
10885	-4	6	45558
10886	-2	4	45562
10887	-2	4	45566
10888	-2	4	45570
10889	-2	4	45574
10890	-2	4	45578
10891	-4	6	45584
10892	-2	4	45588
10893	-2	4	45592
10894	-3	5	45597
10895	-2	4	45601
10896	-2	4	45605
10897	-2	4	45609
10898	-2	4	45613
10899	-2	4	45617
10900	-2	4	45621
10901	-2	4	45625
10902	-2	4	45629
10903	-2	4	45633
10904	-2	4	45637
10905	-2	4	45641
10906	-2	4	45645
10907	-2	4	45649
10908	-2	4	45653
10909	-2	4	45657
10910	-2	4	45661
10911	-2	4	45665
10912	-2	4	45669
10913	-2	4	45673
10914	-2	4	45677
10915	-2	4	45681
10916	-2	4	45685
10917	-2	4	45689
10918	-2	4	45693
10919	-4	6	45699
10920	-2	4	45703
10921	-2	4	45707
10922	-2	4	45711
10923	-2	4	45715
10924	-2	4	45719
10925	-2	4	45723
10926	-2	4	45727
10927	-2	4	45731
10928	-4	6	45737
10929	-2	4	45741
10930	-2	4	45745
10931	-2	4	45749
10932	-2	4	45753
10933	-2	4	45757
10934	-2	4	45761
10935	-2	4	45765
10936	-2	4	45769
10937	-5	7	45776
10938	-2	4	45780
10939	-2	4	45784
10940	-2	4	45788
10941	-2	4	45792
10942	-2	4	45796
10943	-2	4	45800
10944	-2	4	45804
10945	-2	4	45808
10946	-2	4	45812
10947	-2	4	45816
10948	-2	4	45820
10949	-2	4	45824
10950	-2	4	45828
10951	-2	4	45832
10952	-2	4	45836
10953	-2	4	45840
10954	-2	4	45844
10955	-2	4	45848
10956	-2	4	45852
10957	-2	4	45856
10958	-2	4	45860
10959	-2	4	45864
10960	-2	4	45868
10961	-2	4	45872
10962	-2	4	45876
10963	-2	4	45880
10964	-2	4	45884
10965	-2	4	45888
10966	-2	4	45892
10967	-2	4	45896
10968	-2	4	45900
10969	-2	4	45904
10970	-2	4	45908
10971	-2	4	45912
10972	-2	4	45916
10973	-2	4	45920
10974	-2	4	45924
10975	-2	4	45928
10976	-2	4	45932
10977	-2	4	45936
10978	-2	4	45940
10979	-2	4	45944
10980	-2	4	45948
10981	-2	4	45952
10982	-2	4	45956
10983	-4	6	45962
10984	-2	4	45966
10985	-2	4	45970
10986	-2	4	45974
10987	-2	4	45978
10988	-2	4	45982
10989	-2	4	45986
10990	-2	4	45990
10991	-2	4	45994
10992	-2	4	45998
10993	-2	4	46002
10994	-3	5	46007
10995	-2	4	46011
10996	-2	4	46015
10997	-2	4	46019
10998	-2	4	46023
10999	-2	4	46027
11000	-2	4	46031
11001	-2	4	46035
11002	-2	4	46039
11003	-2	4	46043
11004	-2	4	46047
11005	-2	4	46051
11006	-4	6	46057
11007	-2	4	46061
11008	-2	4	46065
11009	-2	4	46069
11010	-2	4	46073
11011	-2	4	46077
11012	-2	4	46081
11013	-2	4	46085
11014	-2	4	46089
11015	-4	6	46095
11016	-4	6	46101
11017	-2	4	46105
11018	-2	4	46109
11019	-2	4	46113
11020	-2	4	46117
11021	-4	6	46123
11022	-2	4	46127
11023	-2	4	46131
11024	-2	4	46135
11025	-2	4	46139
11026	-2	4	46143
11027	-2	4	46147
11028	-2	4	46151
11029	-2	4	46155
11030	-2	4	46159
11031	-2	4	46163
11032	-2	4	46167
11033	-2	4	46171
11034	-2	4	46175
11035	-2	4	46179
11036	-2	4	46183
11037	-2	4	46187
11038	-2	4	46191
11039	-2	4	46195
11040	-2	4	46199
11041	-2	4	46203
11042	-2	4	46207
11043	-2	4	46211
11044	-2	4	46215
11045	-2	4	46219
11046	-4	6	46225
11047	-2	4	46229
11048	-2	4	46233
11049	-2	4	46237
11050	-4	6	46243
11051	-2	4	46247
11052	-2	4	46251
11053	-2	4	46255
11054	-2	4	46259
11055	-2	4	46263
11056	-2	4	46267
11057	-2	4	46271
11058	-2	4	46275
11059	-2	4	46279
11060	-2	4	46283
11061	-2	4	46287
11062	-2	4	46291
11063	-2	4	46295
11064	-2	4	46299
11065	-2	4	46303
11066	-2	4	46307
11067	-2	4	46311
11068	-2	4	46315
11069	-2	4	46319
11070	-2	4	46323
11071	-4	6	46329
11072	-2	4	46333
11073	-2	4	46337
11074	-2	4	46341
11075	-4	6	46347
11076	-2	4	46351
11077	-2	4	46355
11078	-2	4	46359
11079	-2	4	46363
11080	-2	4	46367
11081	-2	4	46371
11082	-2	4	46375
11083	-2	4	46379
11084	-2	4	46383
11085	-2	4	46387
11086	-2	4	46391
11087	-2	4	46395
11088	-2	4	46399
11089	-4	6	46405
11090	-2	4	46409
11091	-2	4	46413
11092	-2	4	46417
11093	-2	4	46421
11094	-2	4	46425
11095	-2	4	46429
11096	-2	4	46433
11097	-2	4	46437
11098	-2	4	46441
11099	-2	4	46445
11100	-2	4	46449
11101	-2	4	46453
11102	-2	4	46457
11103	-2	4	46461
11104	-2	4	46465
11105	-2	4	46469
11106	-3	5	46474
11107	-4	6	46480
11108	-2	4	46484
11109	-2	4	46488
11110	-4	6	46494
11111	-2	4	46498
11112	-2	4	46502
11113	-2	4	46506
11114	-2	4	46510
11115	-2	4	46514
11116	-2	4	46518
11117	-2	4	46522
11118	-2	4	46526
11119	-4	6	46532
11120	-2	4	46536
11121	-2	4	46540
11122	-4	6	46546
11123	-2	4	46550
11124	-2	4	46554
11125	-2	4	46558
11126	-2	4	46562
11127	-2	4	46566
11128	-2	4	46570
11129	-2	4	46574
11130	-2	4	46578
11131	-3	5	46583
11132	-2	4	46587
11133	-2	4	46591
11134	-2	4	46595
11135	-4	6	46601
11136	-2	4	46605
11137	-2	4	46609
11138	-2	4	46613
11139	-2	4	46617
11140	-2	4	46621
11141	-2	4	46625
11142	-2	4	46629
11143	-2	4	46633
11144	-3	5	46638
11145	-2	4	46642
11146	-2	4	46646
11147	-2	4	46650
11148	-2	4	46654
11149	-2	4	46658
11150	-2	4	46662
11151	-2	4	46666
11152	-2	4	46670
11153	-2	4	46674
11154	-2	4	46678
11155	-2	4	46682
11156	-2	4	46686
11157	-2	4	46690
11158	-2	4	46694
11159	-2	4	46698
11160	-2	4	46702
11161	-2	4	46706
11162	-2	4	46710
11163	-2	4	46714
11164	-6	8	46722
11165	-2	4	46726
11166	-2	4	46730
11167	-2	4	46734
11168	-2	4	46738
11169	-5	7	46745
11170	-2	4	46749
11171	-2	4	46753
11172	-2	4	46757
11173	-2	4	46761
11174	-2	4	46765
11175	-2	4	46769
11176	-2	4	46773
11177	-2	4	46777
11178	-2	4	46781
11179	-2	4	46785
11180	-2	4	46789
11181	-2	4	46793
11182	-3	5	46798
11183	-2	4	46802
11184	-2	4	46806
11185	-2	4	46810
11186	-2	4	46814
11187	-2	4	46818
11188	-2	4	46822
11189	-2	4	46826
11190	-2	4	46830
11191	-2	4	46834
11192	-4	6	46840
11193	-2	4	46844
11194	-2	4	46848
11195	-2	4	46852
11196	-2	4	46856
11197	-2	4	46860
11198	-2	4	46864
11199	-2	4	46868
11200	-2	4	46872
11201	-2	4	46876
11202	-2	4	46880
11203	-2	4	46884
11204	-2	4	46888
11205	-2	4	46892
11206	-2	4	46896
11207	-2	4	46900
11208	-2	4	46904
11209	-2	4	46908
11210	-8	10	46918
11211	-2	4	46922
11212	-2	4	46926
11213	-2	4	46930
11214	-2	4	46934
11215	-2	4	46938
11216	-2	4	46942
11217	-2	4	46946
11218	-2	4	46950
11219	-4	6	46956
11220	-2	4	46960
11221	-2	4	46964
11222	-2	4	46968
11223	-2	4	46972
11224	-2	4	46976
11225	-2	4	46980
11226	-2	4	46984
11227	-4	6	46990
11228	-2	4	46994
11229	-2	4	46998
11230	-2	4	47002
11231	-2	4	47006
11232	-3	5	47011
11233	-2	4	47015
11234	-2	4	47019
11235	-2	4	47023
11236	-2	4	47027
11237	-2	4	47031
11238	-2	4	47035
11239	-2	4	47039
11240	-3	5	47044
11241	-2	4	47048
11242	-6	8	47056
11243	-2	4	47060
11244	-2	4	47064
11245	-4	6	47070
11246	-2	4	47074
11247	-2	4	47078
11248	-2	4	47082
11249	-2	4	47086
11250	-2	4	47090
11251	-2	4	47094
11252	-2	4	47098
11253	-2	4	47102
11254	-2	4	47106
11255	-2	4	47110
11256	-2	4	47114
11257	-2	4	47118
11258	-2	4	47122
11259	-2	4	47126
11260	-2	4	47130
11261	-2	4	47134
11262	-2	4	47138
11263	-3	5	47143
11264	-2	4	47147
11265	-5	7	47154
11266	-2	4	47158
11267	-2	4	47162
11268	-4	6	47168
11269	-4	6	47174
11270	-2	4	47178
11271	-2	4	47182
11272	-2	4	47186
11273	-2	4	47190
11274	-2	4	47194
11275	-4	6	47200
11276	-2	4	47204
11277	-4	6	47210
11278	-2	4	47214
11279	-2	4	47218
11280	-2	4	47222
11281	-2	4	47226
11282	-2	4	47230
11283	-2	4	47234
11284	-4	6	47240
11285	-2	4	47244
11286	-2	4	47248
11287	-4	6	47254
11288	-4	6	47260
11289	-2	4	47264
11290	-2	4	47268
11291	-2	4	47272
11292	-2	4	47276
11293	-2	4	47280
11294	-2	4	47284
11295	-4	6	47290
11296	-2	4	47294
11297	-2	4	47298
11298	-2	4	47302
11299	-2	4	47306
11300	-2	4	47310
11301	-2	4	47314
11302	-2	4	47318
11303	-2	4	47322
11304	-2	4	47326
11305	-2	4	47330
11306	-2	4	47334
11307	-2	4	47338
11308	-2	4	47342
11309	-2	4	47346
11310	-2	4	47350
11311	-2	4	47354
11312	-2	4	47358
11313	-2	4	47362
11314	-2	4	47366
11315	-4	6	47372
11316	-2	4	47376
11317	-2	4	47380
11318	-2	4	47384
11319	-2	4	47388
11320	-2	4	47392
11321	-2	4	47396
11322	-2	4	47400
11323	-2	4	47404
11324	-2	4	47408
11325	-2	4	47412
11326	-2	4	47416
11327	-2	4	47420
11328	-2	4	47424
11329	-2	4	47428
11330	-2	4	47432
11331	-2	4	47436
11332	-2	4	47440
11333	-2	4	47444
11334	-2	4	47448
11335	-2	4	47452
11336	-2	4	47456
11337	-2	4	47460
11338	-2	4	47464
11339	-2	4	47468
11340	-3	5	47473
11341	-2	4	47477
11342	-2	4	47481
11343	-2	4	47485
11344	-2	4	47489
11345	-2	4	47493
11346	-2	4	47497
11347	-2	4	47501
11348	-2	4	47505
11349	-2	4	47509
11350	-2	4	47513
11351	-2	4	47517
11352	-2	4	47521
11353	-2	4	47525
11354	-2	4	47529
11355	-2	4	47533
11356	-2	4	47537
11357	-2	4	47541
11358	-2	4	47545
11359	-4	6	47551
11360	-2	4	47555
11361	-2	4	47559
11362	-2	4	47563
11363	-2	4	47567
11364	-2	4	47571
11365	-2	4	47575
11366	-2	4	47579
11367	-2	4	47583
11368	-2	4	47587
11369	-4	6	47593
11370	-2	4	47597
11371	-2	4	47601
11372	-2	4	47605
11373	-2	4	47609
11374	-2	4	47613
11375	-2	4	47617
11376	-2	4	47621
11377	-2	4	47625
11378	-2	4	47629
11379	-2	4	47633
11380	-2	4	47637
11381	-2	4	47641
11382	-2	4	47645
11383	-2	4	47649
11384	-2	4	47653
11385	-2	4	47657
11386	-2	4	47661
11387	-4	6	47667
11388	-2	4	47671
11389	-4	6	47677
11390	-2	4	47681
11391	-2	4	47685
11392	-2	4	47689
11393	-2	4	47693
11394	-2	4	47697
11395	-2	4	47701
11396	-2	4	47705
11397	-2	4	47709
11398	-2	4	47713
11399	-2	4	47717
11400	-2	4	47721
11401	-2	4	47725
11402	-2	4	47729
11403	-2	4	47733
11404	-2	4	47737
11405	-2	4	47741
11406	-2	4	47745
11407	-2	4	47749
11408	-2	4	47753
11409	-2	4	47757
11410	-2	4	47761
11411	-2	4	47765
11412	-2	4	47769
11413	-2	4	47773
11414	-2	4	47777
11415	-2	4	47781
11416	-3	5	47786
11417	-2	4	47790
11418	-2	4	47794
11419	-2	4	47798
11420	-2	4	47802
11421	-2	4	47806
11422	-2	4	47810
11423	-4	6	47816
11424	-2	4	47820
11425	-2	4	47824
11426	-2	4	47828
11427	-2	4	47832
11428	-2	4	47836
11429	-2	4	47840
11430	-4	6	47846
11431	-2	4	47850
11432	-2	4	47854
11433	-2	4	47858
11434	-4	6	47864
11435	-2	4	47868
11436	-2	4	47872
11437	-2	4	47876
11438	-2	4	47880
11439	-2	4	47884
11440	-2	4	47888
11441	-2	4	47892
11442	-2	4	47896
11443	-2	4	47900
11444	-2	4	47904
11445	-2	4	47908
11446	-2	4	47912
11447	-2	4	47916
11448	-4	6	47922
11449	-2	4	47926
11450	-2	4	47930
11451	-2	4	47934
11452	-2	4	47938
11453	-2	4	47942
11454	-2	4	47946
11455	-2	4	47950
11456	-2	4	47954
11457	-2	4	47958
11458	-2	4	47962
11459	-2	4	47966
11460	-2	4	47970
11461	-2	4	47974
11462	-2	4	47978
11463	-2	4	47982
11464	-2	4	47986
11465	-2	4	47990
11466	-4	6	47996
11467	-2	4	48000
11468	-2	4	48004
11469	-2	4	48008
11470	-2	4	48012
11471	-2	4	48016
11472	-2	4	48020
11473	-2	4	48024
11474	-2	4	48028
11475	-2	4	48032
11476	-2	4	48036
11477	-2	4	48040
11478	-2	4	48044
11479	-2	4	48048
11480	-2	4	48052
11481	-3	5	48057
11482	-2	4	48061
11483	-2	4	48065
11484	-2	4	48069
11485	-2	4	48073
11486	-2	4	48077
11487	-2	4	48081
11488	-2	4	48085
11489	-2	4	48089
11490	-4	6	48095
11491	-2	4	48099
11492	-2	4	48103
11493	-2	4	48107
11494	-2	4	48111
11495	-4	6	48117
11496	-4	6	48123
11497	-2	4	48127
11498	-2	4	48131
11499	-2	4	48135
11500	-2	4	48139
11501	-2	4	48143
11502	-2	4	48147
11503	-2	4	48151
11504	-2	4	48155
11505	-2	4	48159
11506	-2	4	48163
11507	-2	4	48167
11508	-2	4	48171
11509	-2	4	48175
11510	-2	4	48179
11511	-2	4	48183
11512	-2	4	48187
11513	-2	4	48191
11514	-2	4	48195
